endpoint,operation,data_size,cycles,time
server,verify,32,64825,24
server,digest,32,77790,28
client,verify,32,41488,16
client,digest,32,31116,11
server,verify,32,41488,15
server,digest,32,31116,11
client,verify,32,49267,18
client,digest,32,28523,11
server,verify,32,41488,15
server,digest,32,28523,11
client,verify,32,38895,14
client,digest,32,28523,11
server,verify,32,36302,14
server,digest,32,28523,11
client,verify,32,41488,15
client,digest,32,31116,11
server,verify,32,38895,15
server,digest,32,31116,11
client,verify,32,38895,14
client,digest,32,31116,11
server,verify,32,70011,26
server,digest,32,31116,11
client,verify,32,59639,21
client,digest,32,33709,13
server,verify,32,70011,25
server,digest,32,44081,17
client,verify,32,44081,16
client,digest,32,31116,11
server,verify,32,38895,15
server,digest,32,31116,11
client,verify,32,38895,14
client,digest,32,28523,10
server,verify,32,38895,14
server,digest,32,28523,10
client,verify,32,33709,14
client,digest,32,28523,11
server,verify,32,90755,24
server,digest,32,28523,11
client,verify,32,33709,14
client,digest,32,28523,11
server,verify,32,36302,14
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,36302,13
server,verify,32,36302,15
server,digest,32,28523,10
client,verify,32,41488,15
client,digest,32,31116,11
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,28523,10
server,verify,32,36302,14
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,38895,14
server,digest,32,31116,11
client,verify,32,38895,14
client,digest,32,31116,12
server,verify,32,41488,15
server,digest,32,28523,10
client,verify,32,38895,14
client,digest,32,28523,10
server,verify,32,36302,15
server,digest,32,28523,11
client,verify,32,36302,14
client,digest,32,59639,23
server,verify,32,38895,14
server,digest,32,31116,11
client,verify,32,44081,17
client,digest,32,31116,12
server,verify,32,54453,20
server,digest,32,67418,25
client,verify,32,38895,15
client,digest,32,28523,11
server,verify,32,38895,14
server,digest,32,28523,11
client,verify,32,36302,14
client,digest,32,31116,11
server,verify,32,36302,13
server,digest,32,28523,11
client,verify,32,36302,14
client,digest,32,31116,11
server,verify,32,36302,13
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,108906,56
server,verify,32,38895,14
server,digest,32,31116,11
client,verify,32,38895,15
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,51860,21
server,digest,32,31116,11
client,verify,32,36302,14
client,digest,32,28523,10
server,verify,32,36302,14
server,digest,32,28523,12
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,36302,14
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,36302,14
server,digest,32,44081,15
client,verify,32,36302,13
client,digest,32,46674,17
server,verify,32,38895,14
server,digest,32,31116,11
client,verify,32,38895,15
client,digest,32,31116,11
server,verify,32,36302,15
server,digest,32,31116,11
client,verify,32,38895,14
client,digest,32,28523,10
server,verify,32,33709,14
server,digest,32,28523,11
client,verify,32,38895,14
client,digest,32,31116,11
server,verify,32,41488,16
server,digest,32,31116,11
client,verify,32,44081,15
client,digest,32,31116,11
server,verify,32,80383,30
server,digest,32,31116,11
client,verify,32,38895,15
client,digest,32,31116,11
server,verify,32,38895,14
server,digest,32,33709,12
client,verify,32,36302,15
client,digest,32,31116,12
server,verify,32,38895,15
server,digest,32,31116,11
client,verify,32,41488,15
client,digest,32,33709,11
server,verify,32,38895,14
server,digest,32,31116,11
client,verify,32,38895,15
client,digest,32,28523,11
server,verify,32,38895,15
server,digest,32,31116,11
client,verify,32,38895,14
client,digest,32,31116,11
server,verify,32,38895,15
server,digest,32,31116,12
client,verify,32,41488,15
client,digest,32,31116,12
server,verify,32,64825,24
server,digest,32,31116,11
client,verify,32,38895,15
client,digest,32,31116,11
server,verify,32,41488,16
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,33709,14
server,digest,32,31116,11
client,verify,32,36302,14
client,digest,32,28523,10
server,verify,32,36302,13
server,digest,32,31116,12
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,36302,14
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,28523,10
server,verify,32,33709,14
server,digest,32,31116,11
client,verify,32,64825,24
client,digest,32,28523,10
server,verify,32,33709,14
server,digest,32,31116,11
client,verify,32,36302,14
client,digest,32,25930,11
server,verify,32,36302,14
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,28523,10
server,verify,32,33709,14
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,28523,10
server,verify,32,33709,14
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,54453,21
server,verify,32,38895,14
server,digest,32,33709,12
client,verify,32,36302,14
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,33709,13
server,digest,32,28523,10
client,verify,32,36302,14
client,digest,32,28523,10
server,verify,32,33709,13
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,28523,10
server,verify,32,33709,13
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,28523,10
server,verify,32,36302,14
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,33709,13
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,36302,13
server,digest,32,28523,11
client,verify,32,38895,13
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,36302,14
server,digest,32,31116,12
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,28523,10
client,verify,32,36302,14
client,digest,32,31116,11
server,verify,32,33709,13
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,28523,11
client,verify,32,38895,14
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,33709,14
server,digest,32,59639,230
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,33709,14
server,digest,32,31116,11
client,verify,32,381171,147
client,digest,32,28523,11
server,verify,32,36302,14
server,digest,32,59639,23
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,38895,14
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,33709,13
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,33709,14
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,25930,11
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,492670,191
client,digest,32,44081,17
server,verify,32,36302,13
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,49267,19
server,verify,32,38895,14
server,digest,32,49267,18
client,verify,32,38895,14
client,digest,32,28523,11
server,verify,32,57046,21
server,digest,32,31116,11
client,verify,32,38895,14
client,digest,32,31116,11
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,38895,15
client,digest,32,31116,11
server,verify,32,33709,13
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,33709,13
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,28523,10
server,verify,32,33709,13
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,28523,10
client,verify,32,36302,14
client,digest,32,31116,11
server,verify,32,33709,13
server,digest,32,44081,17
client,verify,32,36302,13
client,digest,32,28523,10
server,verify,32,33709,13
server,digest,32,31116,11
client,verify,32,36302,14
client,digest,32,31116,11
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,36302,14
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,36302,14
server,digest,32,28523,10
client,verify,32,36302,14
client,digest,32,31116,11
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,38895,14
client,digest,32,28523,10
server,verify,32,33709,14
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,28523,10
server,verify,32,33709,14
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,36302,14
server,digest,32,28523,11
client,verify,32,41488,15
client,digest,32,28523,11
server,verify,32,38895,14
server,digest,32,28523,10
client,verify,32,38895,14
client,digest,32,31116,11
server,verify,32,33709,13
server,digest,32,28523,11
client,verify,32,38895,14
client,digest,32,31116,12
server,verify,32,36302,13
server,digest,32,59639,23
client,verify,32,36302,13
client,digest,32,28523,10
server,verify,32,33709,14
server,digest,32,28523,10
client,verify,32,36302,14
client,digest,32,31116,11
server,verify,32,31116,13
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,25930,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,33709,12
server,digest,32,28523,10
client,verify,32,36302,14
client,digest,32,31116,11
server,verify,32,33709,13
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,33709,13
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,33709,13
server,digest,32,28523,11
client,verify,32,33709,13
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,28523,10
client,verify,32,38895,14
client,digest,32,31116,11
server,verify,32,33709,13
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,33709,12
server,digest,32,25930,11
client,verify,32,33709,13
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,28523,10
server,verify,32,33709,12
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,28523,10
server,verify,32,33709,14
server,digest,32,31116,11
client,verify,32,38895,14
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,28523,10
client,verify,32,36302,14
client,digest,32,31116,11
server,verify,32,33709,13
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,36302,14
server,digest,32,28523,11
client,verify,32,36302,14
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,25930,11
client,verify,32,36302,14
client,digest,32,31116,11
server,verify,32,33709,13
server,digest,32,28523,10
client,verify,32,36302,14
client,digest,32,31116,11
server,verify,32,33709,12
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,36302,14
server,digest,32,46674,17
client,verify,32,38895,14
client,digest,32,31116,11
server,verify,32,36302,13
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,33709,13
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,36302,15
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,33709,13
server,digest,32,28523,10
client,verify,32,36302,14
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,28523,10
server,verify,32,33709,12
server,digest,32,31116,11
client,verify,32,33709,13
client,digest,32,31116,11
server,verify,32,36302,13
server,digest,32,28523,11
client,verify,32,33709,14
client,digest,32,31116,11
server,verify,32,36302,13
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,28523,10
server,verify,32,33709,13
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,33709,13
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,36302,14
server,digest,32,28523,11
client,verify,32,36302,14
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,28523,10
client,verify,32,36302,14
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,33709,13
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,57046,11
server,verify,32,31116,13
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,28523,11
client,verify,32,33709,13
client,digest,32,31116,11
server,verify,32,33709,12
server,digest,32,28523,11
client,verify,32,33709,14
client,digest,32,31116,11
server,verify,32,33709,13
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,28523,10
server,verify,32,33709,13
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,28523,10
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,33709,13
client,digest,32,31116,11
server,verify,32,33709,13
server,digest,32,28523,10
client,verify,32,38895,14
client,digest,32,31116,11
server,verify,32,33709,14
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,28523,10
client,verify,32,36302,14
client,digest,32,31116,11
server,verify,32,33709,12
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,36302,13
server,digest,32,28523,10
client,verify,32,38895,15
client,digest,32,28523,10
server,verify,32,36302,14
server,digest,32,28523,10
client,verify,32,46674,17
client,digest,32,33709,12
server,verify,32,44081,16
server,digest,32,31116,11
client,verify,32,41488,16
client,digest,32,33709,12
server,verify,32,38895,15
server,digest,32,28523,11
client,verify,32,36302,14
client,digest,32,31116,11
server,verify,32,36302,14
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,36302,14
server,digest,32,28523,11
client,verify,32,33709,14
client,digest,32,31116,11
server,verify,32,38895,16
server,digest,32,31116,12
client,verify,32,38895,16
client,digest,32,28523,11
server,verify,32,36302,14
server,digest,32,31116,11
client,verify,32,0,0
client,digest,32,0,0
server,verify,32,0,0
server,digest,32,0,0
client,verify,32,0,0
client,digest,32,0,0
server,verify,32,0,0
server,digest,32,0,0
client,verify,32,0,0
client,digest,32,0,0
server,verify,32,0,0
server,digest,32,0,0
client,verify,32,0,0
client,digest,32,0,0
server,verify,32,0,0
server,digest,32,28523,12
client,verify,32,305974,248
client,digest,32,33709,11
server,verify,32,41488,15
server,digest,32,31116,11
client,verify,32,36302,14
client,digest,32,31116,12
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,36302,14
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,28523,10
server,verify,32,36302,14
server,digest,32,31116,11
client,verify,32,33709,13
client,digest,32,28523,10
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,36302,14
client,digest,32,28523,11
server,verify,32,36302,14
server,digest,32,31116,11
client,verify,32,36302,14
client,digest,32,31116,11
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,36302,14
client,digest,32,28523,10
server,verify,32,33709,14
server,digest,32,31116,11
client,verify,32,38895,14
client,digest,32,28523,11
server,verify,32,41488,15
server,digest,32,33709,12
client,verify,32,41488,16
client,digest,32,28523,11
server,verify,32,44081,16
server,digest,32,33709,12
client,verify,32,36302,14
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,0,0
client,verify,32,36302,13
client,digest,32,28523,10
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,33709,13
server,digest,32,67418,25
client,verify,32,36302,13
client,digest,32,300788,116
server,verify,32,36302,13
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,0,0
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,28523,10
server,verify,32,36302,15
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,46674,17
client,digest,32,33709,12
server,verify,32,80383,30
server,digest,32,31116,12
client,verify,32,41488,15
client,digest,32,31116,11
server,verify,32,41488,15
server,digest,32,31116,12
client,verify,32,36302,14
client,digest,32,28523,10
server,verify,32,54453,21
server,digest,32,31116,11
client,verify,32,36302,14
client,digest,32,31116,11
server,verify,32,33709,13
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,28523,10
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,33709,14
client,digest,32,28523,10
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,44081,16
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,41488,15
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,28523,10
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,36302,14
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,28523,11
client,verify,32,36302,15
client,digest,32,31116,11
server,verify,32,36302,14
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,33709,14
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,28523,10
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,38895,14
client,digest,32,31116,11
server,verify,32,44081,16
server,digest,32,31116,11
client,verify,32,36302,14
client,digest,32,31116,11
server,verify,32,36302,14
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,33709,14
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,28523,11
client,verify,32,33709,14
client,digest,32,31116,11
server,verify,32,33709,13
server,digest,32,28523,10
client,verify,32,33709,13
client,digest,32,64825,12
server,verify,32,36302,15
server,digest,32,28523,11
client,verify,32,0,0
client,digest,32,0,0
server,verify,32,0,0
server,digest,32,0,0
client,verify,32,0,0
client,digest,32,0,0
server,verify,32,0,0
server,digest,32,0,0
client,verify,32,0,0
client,digest,32,0,0
server,verify,32,33709,14
server,digest,32,28523,11
client,verify,32,33709,14
client,digest,32,28523,10
server,verify,32,36302,13
server,digest,32,28523,11
client,verify,32,33709,13
client,digest,32,28523,11
server,verify,32,0,0
server,digest,32,2414083,932
client,verify,32,33709,13
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,28523,11
client,verify,32,36302,14
client,digest,32,31116,11
server,verify,32,36302,14
server,digest,32,31116,11
client,verify,32,36302,14
client,digest,32,31116,11
server,verify,32,36302,13
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,38895,14
server,digest,32,31116,12
client,verify,32,62232,24
client,digest,32,51860,20
server,verify,32,41488,15
server,digest,32,28523,11
client,verify,32,33709,13
client,digest,32,28523,10
server,verify,32,36302,14
server,digest,32,28523,10
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,33709,14
client,digest,32,28523,10
server,verify,32,33709,14
server,digest,32,28523,11
client,verify,32,33709,13
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,33709,13
client,digest,32,28523,10
server,verify,32,51860,19
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,31116,12
client,verify,32,36302,14
client,digest,32,31116,11
server,verify,32,36302,14
server,digest,32,31116,11
client,verify,32,36302,14
client,digest,32,31116,11
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,33709,13
server,digest,32,31116,11
client,verify,32,33709,14
client,digest,32,31116,11
server,verify,32,36302,13
server,digest,32,28523,11
client,verify,32,36302,15
client,digest,32,28523,10
server,verify,32,36302,13
server,digest,32,28523,11
client,verify,32,33709,14
client,digest,32,31116,11
server,verify,32,36302,13
server,digest,32,28523,10
client,verify,32,33709,14
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,28523,11
client,verify,32,33709,13
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,36302,14
client,digest,32,28523,11
server,verify,32,41488,16
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,28523,10
client,verify,32,33709,13
client,digest,32,28523,10
server,verify,32,36302,13
server,digest,32,28523,10
client,verify,32,33709,13
client,digest,32,28523,11
server,verify,32,38895,14
server,digest,32,28523,11
client,verify,32,33709,13
client,digest,32,28523,10
server,verify,32,36302,13
server,digest,32,28523,10
client,verify,32,33709,13
client,digest,32,31116,11
server,verify,32,36302,13
server,digest,32,28523,10
client,verify,32,33709,13
client,digest,32,28523,11
server,verify,32,36302,14
server,digest,32,31116,11
client,verify,32,33709,13
client,digest,32,28523,11
server,verify,32,36302,14
server,digest,32,31116,11
client,verify,32,33709,12
client,digest,32,25930,11
server,verify,32,75197,29
server,digest,32,28523,10
client,verify,32,38895,15
client,digest,32,31116,11
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,33709,12
client,digest,32,82976,32
server,verify,32,36302,13
server,digest,32,28523,11
client,verify,32,33709,13
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,31116,13
client,digest,32,28523,10
server,verify,32,36302,13
server,digest,32,28523,11
client,verify,32,72604,28
client,digest,32,28523,10
server,verify,32,36302,13
server,digest,32,28523,11
client,verify,32,33709,13
client,digest,32,28523,11
server,verify,32,36302,14
server,digest,32,31116,11
client,verify,32,33709,12
client,digest,32,28523,10
server,verify,32,36302,13
server,digest,32,28523,11
client,verify,32,33709,13
client,digest,32,28523,10
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,33709,13
client,digest,32,28523,11
server,verify,32,36302,15
server,digest,32,31116,12
client,verify,32,33709,13
client,digest,32,31116,11
server,verify,32,36302,14
server,digest,32,28523,11
client,verify,32,33709,13
client,digest,32,28523,10
server,verify,32,36302,14
server,digest,32,31116,11
client,verify,32,31116,13
client,digest,32,28523,10
server,verify,32,36302,14
server,digest,32,31116,11
client,verify,32,33709,14
client,digest,32,28523,10
server,verify,32,36302,14
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,31116,11
server,verify,32,36302,13
server,digest,32,28523,11
client,verify,32,33709,13
client,digest,32,28523,11
server,verify,32,36302,14
server,digest,32,28523,11
client,verify,32,36302,15
client,digest,32,28523,10
server,verify,32,38895,14
server,digest,32,31116,11
client,verify,32,33709,13
client,digest,32,31116,11
server,verify,32,38895,14
server,digest,32,31116,11
client,verify,32,33709,13
client,digest,32,31116,12
server,verify,32,38895,15
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,28523,10
server,verify,32,36302,13
server,digest,32,28523,10
client,verify,32,33709,13
client,digest,32,31116,11
server,verify,32,38895,14
server,digest,32,31116,11
client,verify,32,33709,13
client,digest,32,28523,10
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,36302,14
server,digest,32,28523,11
client,verify,32,33709,13
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,33709,13
client,digest,32,31116,11
server,verify,32,36302,13
server,digest,32,28523,10
client,verify,32,33709,13
client,digest,32,28523,10
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,33709,13
client,digest,32,59639,22
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,36302,14
client,digest,32,31116,12
server,verify,32,36302,13
server,digest,32,28523,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,33709,13
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,33709,13
client,digest,32,31116,11
server,verify,32,38895,14
server,digest,32,28523,11
client,verify,32,33709,13
client,digest,32,28523,10
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,33709,14
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,28523,11
client,verify,32,33709,13
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,31116,11
client,verify,32,36302,13
client,digest,32,41488,15
server,verify,32,41488,16
server,digest,32,33709,12
client,verify,32,36302,14
client,digest,32,28523,11
server,verify,32,36302,13
server,digest,32,28523,11
