sec_lvl,test_id,operation,time
3,2,sha256_hash_key_expansion,52
3,2,rsa_verify_with_sha256,6180
3,3,rsa_decrypt,629463
3,3,sha256_hash_master_secret,21
3,3,sha256_hash_key_expansion,55
3,3,rsa_verify_with_sha256,6305
3,4,rsa_decrypt,631825
3,4,sha256_hash_master_secret,20
3,4,sha256_hash_key_expansion,53
3,4,rsa_verify_with_sha256,6150
3,5,rsa_decrypt,654222
3,5,sha256_hash_master_secret,20
3,5,sha256_hash_key_expansion,54
3,5,rsa_verify_with_sha256,6301
3,6,rsa_decrypt,621879
3,6,sha256_hash_master_secret,21
3,6,sha256_hash_key_expansion,54
3,6,rsa_verify_with_sha256,6140
3,7,rsa_decrypt,620682
3,7,sha256_hash_master_secret,21
3,7,sha256_hash_key_expansion,54
3,7,rsa_verify_with_sha256,6065
3,8,rsa_decrypt,618629
3,8,sha256_hash_master_secret,36
3,8,sha256_hash_key_expansion,100
3,8,rsa_verify_with_sha256,6290
3,9,rsa_decrypt,620280
3,9,sha256_hash_master_secret,21
3,9,sha256_hash_key_expansion,63
3,9,rsa_verify_with_sha256,6312
3,10,rsa_decrypt,615510
3,10,sha256_hash_master_secret,21
3,10,sha256_hash_key_expansion,55
3,10,rsa_verify_with_sha256,6401
3,11,rsa_decrypt,616554
3,11,sha256_hash_master_secret,21
3,11,sha256_hash_key_expansion,54
3,11,rsa_verify_with_sha256,6166
3,12,rsa_decrypt,609524
3,12,sha256_hash_master_secret,21
3,12,sha256_hash_key_expansion,54
3,12,rsa_verify_with_sha256,6336
3,13,rsa_decrypt,613299
3,13,sha256_hash_master_secret,20
3,13,sha256_hash_key_expansion,53
3,13,rsa_verify_with_sha256,6336
3,14,rsa_decrypt,609861
3,14,sha256_hash_master_secret,21
3,14,sha256_hash_key_expansion,53
3,14,rsa_verify_with_sha256,6305
3,15,rsa_decrypt,609367
3,15,sha256_hash_master_secret,20
3,15,sha256_hash_key_expansion,53
3,15,rsa_verify_with_sha256,6274
3,16,rsa_decrypt,633619
3,16,sha256_hash_master_secret,22
3,16,sha256_hash_key_expansion,55
3,16,rsa_verify_with_sha256,6400
3,17,rsa_decrypt,668189
3,17,sha256_hash_master_secret,21
3,17,sha256_hash_key_expansion,53
3,17,rsa_verify_with_sha256,6311
3,18,rsa_decrypt,628428
3,18,sha256_hash_master_secret,20
3,18,sha256_hash_key_expansion,53
3,18,rsa_verify_with_sha256,6336
3,19,rsa_decrypt,611908
3,19,sha256_hash_master_secret,34
3,19,sha256_hash_key_expansion,53
3,19,rsa_verify_with_sha256,6326
