sec_lvl,test_id,operation,time
1,12,ecdh_read_public,4
1,12,ecdh_calc_secret,17299
1,12,sha256_hash_master_secret,37
1,12,sha256_hash_key_expansion,100
1,12,rsa_verify_with_sha256,565
1,13,get_ecdh_params_from_cert,5
1,13,ecdh_read_public,5
1,13,ecdh_calc_secret,10183
1,13,sha256_hash_master_secret,21
1,13,sha256_hash_key_expansion,55
1,13,rsa_verify_with_sha256,565
1,14,get_ecdh_params_from_cert,5
1,14,ecdh_read_public,6
1,14,ecdh_calc_secret,10601
1,14,sha256_hash_master_secret,21
1,14,sha256_hash_key_expansion,56
1,14,rsa_verify_with_sha256,523
1,15,get_ecdh_params_from_cert,6
1,15,ecdh_read_public,5
1,15,ecdh_calc_secret,10075
1,15,sha256_hash_master_secret,20
1,15,sha256_hash_key_expansion,55
1,15,rsa_verify_with_sha256,692
1,16,get_ecdh_params_from_cert,6
1,16,ecdh_read_public,5
1,16,ecdh_calc_secret,10331
1,16,sha256_hash_master_secret,20
1,16,sha256_hash_key_expansion,53
1,16,rsa_verify_with_sha256,512
1,17,get_ecdh_params_from_cert,4
1,17,ecdh_read_public,4
1,17,ecdh_calc_secret,10549
1,17,sha256_hash_master_secret,20
1,17,sha256_hash_key_expansion,53
1,17,rsa_verify_with_sha256,536
1,18,get_ecdh_params_from_cert,8
1,18,ecdh_read_public,5
1,18,ecdh_calc_secret,15453
1,18,sha256_hash_master_secret,36
1,18,sha256_hash_key_expansion,99
1,18,rsa_verify_with_sha256,597
1,19,get_ecdh_params_from_cert,5
1,19,ecdh_read_public,5
1,19,ecdh_calc_secret,10141
1,19,sha256_hash_master_secret,20
1,19,sha256_hash_key_expansion,55
1,19,rsa_verify_with_sha256,534
2,0,get_ecdh_params_from_cert,3
2,0,ecdh_read_public,5
2,0,ecdh_calc_secret,10431
2,0,sha256_hash_master_secret,20
2,0,sha256_hash_key_expansion,53
2,0,rsa_verify_with_sha256,1125
2,1,get_ecdh_params_from_cert,7
2,1,ecdh_read_public,5
2,1,ecdh_calc_secret,13535
2,1,sha256_hash_master_secret,20
2,1,sha256_hash_key_expansion,53
2,1,rsa_verify_with_sha256,1097
2,2,get_ecdh_params_from_cert,6
2,2,ecdh_read_public,4
2,2,ecdh_calc_secret,11733
2,2,sha256_hash_master_secret,21
2,2,sha256_hash_key_expansion,53
2,2,rsa_verify_with_sha256,1112
2,3,get_ecdh_params_from_cert,5
2,3,ecdh_read_public,10
2,3,ecdh_calc_secret,11410
2,3,sha256_hash_master_secret,20
2,3,sha256_hash_key_expansion,53
2,3,rsa_verify_with_sha256,1111
2,4,get_ecdh_params_from_cert,5
2,4,ecdh_read_public,5
2,4,ecdh_calc_secret,11180
2,4,sha256_hash_master_secret,20
2,4,sha256_hash_key_expansion,53
2,4,rsa_verify_with_sha256,1091
2,5,get_ecdh_params_from_cert,5
2,5,ecdh_read_public,4
2,5,ecdh_calc_secret,10847
2,5,sha256_hash_master_secret,20
2,5,sha256_hash_key_expansion,55
2,5,rsa_verify_with_sha256,1129
2,6,get_ecdh_params_from_cert,5
2,6,ecdh_read_public,4
2,6,ecdh_calc_secret,10954
2,6,sha256_hash_master_secret,20
2,6,sha256_hash_key_expansion,53
2,6,rsa_verify_with_sha256,1122
2,7,get_ecdh_params_from_cert,6
2,7,ecdh_read_public,5
2,7,ecdh_calc_secret,10919
2,7,sha256_hash_master_secret,19
2,7,sha256_hash_key_expansion,53
2,7,rsa_verify_with_sha256,1111
2,8,get_ecdh_params_from_cert,6
2,8,ecdh_read_public,11
2,8,ecdh_calc_secret,11160
2,8,sha256_hash_master_secret,20
2,8,sha256_hash_key_expansion,57
2,8,rsa_verify_with_sha256,1426
2,9,get_ecdh_params_from_cert,5
2,9,ecdh_read_public,5
2,9,ecdh_calc_secret,11249
2,9,sha256_hash_master_secret,19
2,9,sha256_hash_key_expansion,53
2,9,rsa_verify_with_sha256,1088
2,10,get_ecdh_params_from_cert,7
2,10,ecdh_read_public,4
2,10,ecdh_calc_secret,11268
2,10,sha256_hash_master_secret,22
2,10,sha256_hash_key_expansion,58
2,10,rsa_verify_with_sha256,1171
2,11,get_ecdh_params_from_cert,8
2,11,ecdh_read_public,5
2,11,ecdh_calc_secret,10504
2,11,sha256_hash_master_secret,20
2,11,sha256_hash_key_expansion,53
2,11,rsa_verify_with_sha256,1166
2,12,get_ecdh_params_from_cert,6
2,12,ecdh_read_public,5
2,12,ecdh_calc_secret,10600
2,12,sha256_hash_master_secret,20
2,12,sha256_hash_key_expansion,55
2,12,rsa_verify_with_sha256,1183
2,13,get_ecdh_params_from_cert,5
2,13,ecdh_read_public,4
2,13,ecdh_calc_secret,10933
2,13,sha256_hash_master_secret,21
2,13,sha256_hash_key_expansion,55
2,13,rsa_verify_with_sha256,1109
2,14,get_ecdh_params_from_cert,6
2,14,ecdh_read_public,5
2,14,ecdh_calc_secret,11270
2,14,sha256_hash_master_secret,31
2,14,sha256_hash_key_expansion,63
2,14,rsa_verify_with_sha256,1180
2,15,get_ecdh_params_from_cert,6
2,15,ecdh_read_public,5
2,15,ecdh_calc_secret,10495
2,15,sha256_hash_master_secret,20
2,15,sha256_hash_key_expansion,54
2,15,rsa_verify_with_sha256,1133
2,16,get_ecdh_params_from_cert,6
2,16,ecdh_read_public,4
2,16,ecdh_calc_secret,11609
2,16,sha256_hash_master_secret,30
2,16,sha256_hash_key_expansion,53
2,16,rsa_verify_with_sha256,1083
2,17,get_ecdh_params_from_cert,5
2,17,ecdh_read_public,4
2,17,ecdh_calc_secret,12686
2,17,sha256_hash_master_secret,21
2,17,sha256_hash_key_expansion,54
2,17,rsa_verify_with_sha256,1110
2,18,get_ecdh_params_from_cert,5
2,18,ecdh_read_public,4
2,18,ecdh_calc_secret,10657
2,18,sha256_hash_master_secret,20
2,18,sha256_hash_key_expansion,55
2,18,rsa_verify_with_sha256,1130
2,19,get_ecdh_params_from_cert,5
2,19,ecdh_read_public,4
2,19,ecdh_calc_secret,10537
2,19,sha256_hash_master_secret,61
2,19,sha256_hash_key_expansion,113
2,19,rsa_verify_with_sha256,1331
3,0,get_ecdh_params_from_cert,5
3,0,ecdh_read_public,5
3,0,ecdh_calc_secret,28272
3,0,sha256_hash_master_secret,22
3,0,sha256_hash_key_expansion,53
3,0,rsa_verify_with_sha256,6384
3,1,get_ecdh_params_from_cert,6
3,1,ecdh_read_public,5
3,1,ecdh_calc_secret,34244
3,1,sha256_hash_master_secret,21
3,1,sha256_hash_key_expansion,55
3,1,rsa_verify_with_sha256,6148
3,2,get_ecdh_params_from_cert,6
3,2,ecdh_read_public,5
3,2,ecdh_calc_secret,27456
3,2,sha256_hash_master_secret,21
3,2,sha256_hash_key_expansion,75
3,2,rsa_verify_with_sha256,6255
3,3,get_ecdh_params_from_cert,7
3,3,ecdh_read_public,5
3,3,ecdh_calc_secret,27589
3,3,sha256_hash_master_secret,21
3,3,sha256_hash_key_expansion,53
3,3,rsa_verify_with_sha256,6166
3,4,get_ecdh_params_from_cert,6
3,4,ecdh_read_public,5
3,4,ecdh_calc_secret,27864
3,4,sha256_hash_master_secret,22
3,4,sha256_hash_key_expansion,53
3,4,rsa_verify_with_sha256,6966
3,5,get_ecdh_params_from_cert,6
3,5,ecdh_read_public,5
3,5,ecdh_calc_secret,27800
3,5,sha256_hash_master_secret,22
3,5,sha256_hash_key_expansion,54
3,5,rsa_verify_with_sha256,7451
3,6,get_ecdh_params_from_cert,7
3,6,ecdh_read_public,5
3,6,ecdh_calc_secret,35346
3,6,sha256_hash_master_secret,20
3,6,sha256_hash_key_expansion,53
3,6,rsa_verify_with_sha256,7077
3,7,get_ecdh_params_from_cert,6
3,7,ecdh_read_public,9
3,7,ecdh_calc_secret,27309
3,7,sha256_hash_master_secret,21
3,7,sha256_hash_key_expansion,53
3,7,rsa_verify_with_sha256,6998
3,8,get_ecdh_params_from_cert,7
3,8,ecdh_read_public,5
3,8,ecdh_calc_secret,27599
3,8,sha256_hash_master_secret,21
3,8,sha256_hash_key_expansion,57
3,8,rsa_verify_with_sha256,6132
3,9,get_ecdh_params_from_cert,8
3,9,ecdh_read_public,4
3,9,ecdh_calc_secret,31778
3,9,sha256_hash_master_secret,22
3,9,sha256_hash_key_expansion,54
3,9,rsa_verify_with_sha256,6504
3,10,get_ecdh_params_from_cert,6
3,10,ecdh_read_public,5
3,10,ecdh_calc_secret,27997
3,10,sha256_hash_master_secret,21
3,10,sha256_hash_key_expansion,55
3,10,rsa_verify_with_sha256,6372
3,11,get_ecdh_params_from_cert,7
3,11,ecdh_read_public,5
3,11,ecdh_calc_secret,29233
3,11,sha256_hash_master_secret,26
3,11,sha256_hash_key_expansion,55
3,11,rsa_verify_with_sha256,6301
3,12,get_ecdh_params_from_cert,6
3,12,ecdh_read_public,5
3,12,ecdh_calc_secret,34117
3,12,sha256_hash_master_secret,36
3,12,sha256_hash_key_expansion,98
3,12,rsa_verify_with_sha256,6310
3,13,get_ecdh_params_from_cert,6
3,13,ecdh_read_public,5
3,13,ecdh_calc_secret,31844
3,13,sha256_hash_master_secret,21
3,13,sha256_hash_key_expansion,55
3,13,rsa_verify_with_sha256,6257
3,14,get_ecdh_params_from_cert,8
3,14,ecdh_read_public,5
3,14,ecdh_calc_secret,27351
3,14,sha256_hash_master_secret,21
3,14,sha256_hash_key_expansion,55
3,14,rsa_verify_with_sha256,6398
3,15,get_ecdh_params_from_cert,9
3,15,ecdh_read_public,4
3,15,ecdh_calc_secret,37200
3,15,sha256_hash_master_secret,22
3,15,sha256_hash_key_expansion,59
3,15,rsa_verify_with_sha256,6351
3,16,get_ecdh_params_from_cert,7
3,16,ecdh_read_public,4
3,16,ecdh_calc_secret,27988
3,16,sha256_hash_master_secret,22
3,16,sha256_hash_key_expansion,54
3,16,rsa_verify_with_sha256,6350
3,17,get_ecdh_params_from_cert,7
3,17,ecdh_read_public,4
3,17,ecdh_calc_secret,31828
3,17,sha256_hash_master_secret,22
3,17,sha256_hash_key_expansion,54
3,17,rsa_verify_with_sha256,6617
3,18,get_ecdh_params_from_cert,6
3,18,ecdh_read_public,4
3,18,ecdh_calc_secret,34258
3,18,sha256_hash_master_secret,21
3,18,sha256_hash_key_expansion,55
3,18,rsa_verify_with_sha256,6441
3,19,get_ecdh_params_from_cert,6
3,19,ecdh_read_public,5
3,19,ecdh_calc_secret,26075
3,19,sha256_hash_master_secret,20
3,19,sha256_hash_key_expansion,53
3,19,rsa_verify_with_sha256,7023
