endpoint,keylen,test_id,time
server,1,57,2
client,1,57,119962
server,1,57,19885
server,1,57,62226
server,1,58,1
client,1,58,13
server,1,58,1
client,1,58,1
client,1,58,4
server,1,58,15
client,1,58,20314
client,1,58,20238
server,1,58,2
client,1,58,1
server,1,58,72233
client,1,58,2
server,1,58,3
server,1,58,1
client,1,58,121485
server,1,58,2
server,1,58,20637
server,1,58,62066
server,1,59,1
client,1,59,9
client,1,59,1
server,1,59,0
client,1,59,5
client,1,59,19715
server,1,59,18
client,1,59,19754
server,1,59,3
client,1,59,1
client,1,59,2
server,1,59,70648
server,1,59,3
client,1,59,117839
server,1,59,0
server,1,59,2
server,1,59,20551
server,1,59,59882
server,1,60,1
client,1,60,9
client,1,60,2
server,1,60,1
client,1,60,3
client,1,60,21977
server,1,60,14
server,1,60,2
client,1,60,19654
server,1,60,71324
server,1,60,3
client,1,60,1
server,1,60,1
client,1,60,1
server,1,60,3
client,1,60,118352
server,1,60,20516
server,1,60,60209
server,1,61,1
client,1,61,9
server,1,61,1
client,1,61,1
client,1,61,2
server,1,61,14
client,1,61,19828
server,1,61,2
server,1,61,70569
client,1,61,19901
server,1,61,12
client,1,61,1
client,1,61,1
server,1,61,1
client,1,61,118611
server,1,61,1
server,1,61,20510
server,1,61,60354
server,1,62,1
client,1,62,8
server,1,62,1
client,1,62,1
client,1,62,3
server,1,62,14
server,1,62,2
client,1,62,19738
server,1,62,70845
server,1,62,2
client,1,62,19624
client,1,62,1
server,1,62,1
client,1,62,1
client,1,62,118435
server,1,62,1
server,1,62,20346
server,1,62,60414
server,1,63,2
client,1,63,9
client,1,63,2
server,1,63,0
client,1,63,3
client,1,63,19833
server,1,63,14
client,1,63,19796
server,1,63,2
client,1,63,1
server,1,63,71189
client,1,63,2
client,1,63,117706
server,1,63,2
server,1,63,1
server,1,63,1
server,1,63,19992
server,1,63,59939
server,1,64,1
client,1,64,13
client,1,64,2
server,1,64,1
server,1,64,15
client,1,64,3
client,1,64,19798
server,1,64,2
client,1,64,19820
server,1,64,71259
server,1,64,2
client,1,64,1
server,1,64,1
client,1,64,2
server,1,64,1
server,1,64,20438
client,1,64,118123
server,1,64,60815
server,1,65,1
client,1,65,23
client,1,65,1
server,1,65,1
client,1,65,3
server,1,65,14
client,1,65,19708
server,1,65,2
client,1,65,19652
server,1,65,70459
server,1,65,2
client,1,65,1
client,1,65,2
server,1,65,1
server,1,65,1
client,1,65,118037
server,1,65,20014
server,1,65,60548
server,1,66,1
client,1,66,13
client,1,66,2
server,1,66,1
server,1,66,15
server,1,66,2
client,1,66,3
client,1,66,20371
server,1,66,72791
server,1,66,2
client,1,66,19606
server,1,66,1
client,1,66,0
server,1,66,1
client,1,66,1
server,1,66,19989
server,1,66,59766
client,1,66,117249
server,1,67,1
client,1,67,9
client,1,67,1
server,1,67,1
client,1,67,2
server,1,67,24
client,1,67,20129
client,1,67,19631
server,1,67,2
server,1,67,71736
client,1,67,4
server,1,67,12
client,1,67,1
server,1,67,1
client,1,67,118255
server,1,67,1
server,1,67,20513
server,1,67,59973
server,1,68,1
client,1,68,9
client,1,68,1
server,1,68,1
client,1,68,3
server,1,68,14
server,1,68,2
client,1,68,19768
server,1,68,70630
client,1,68,19679
server,1,68,12
client,1,68,1
server,1,68,0
server,1,68,1
client,1,68,1
server,1,68,19881
client,1,68,118617
server,1,68,60436
server,1,69,1
client,1,69,9
client,1,69,2
server,1,69,1
server,1,69,16
client,1,69,3
server,1,69,2
server,1,69,70560
client,1,69,19840
server,1,69,2
server,1,69,1
client,1,69,19618
client,1,69,0
server,1,69,1
client,1,69,1
client,1,69,117394
server,1,69,19948
server,1,69,60563
server,1,70,1
client,1,70,9
server,1,70,1
client,1,70,2
client,1,70,3
server,1,70,15
client,1,70,19756
client,1,70,19629
server,1,70,2
server,1,70,70781
client,1,70,1
client,1,70,1
server,1,70,2
server,1,70,1
client,1,70,117373
server,1,70,1
server,1,70,19960
server,1,70,60119
server,1,71,1
client,1,71,19
client,1,71,1
server,1,71,1
client,1,71,3
client,1,71,19737
server,1,71,15
client,1,71,19621
server,1,71,1
client,1,71,1
server,1,71,70716
client,1,71,1
server,1,71,2
server,1,71,1
client,1,71,119955
server,1,71,1
server,1,71,20145
server,1,71,59964
server,1,72,1
client,1,72,9
server,1,72,1
client,1,72,1
client,1,72,3
server,1,72,15
server,1,72,2
client,1,72,19695
server,1,72,70706
client,1,72,19682
server,1,72,2
server,1,72,1
client,1,72,1
client,1,72,1
server,1,72,1
client,1,72,117521
server,1,72,20023
server,1,72,60038
server,1,73,1
client,1,73,8
client,1,73,1
server,1,73,1
server,1,73,15
client,1,73,2
client,1,73,19747
server,1,73,2
client,1,73,19610
server,1,73,70788
client,1,73,1
server,1,73,3
client,1,73,1
server,1,73,1
client,1,73,118498
server,1,73,1
server,1,73,20006
server,1,73,60146
server,1,74,1
client,1,74,9
client,1,74,1
server,1,74,0
client,1,74,3
server,1,74,24
client,1,74,19779
server,1,74,2
client,1,74,19901
client,1,74,1
server,1,74,71603
server,1,74,2
client,1,74,2
server,1,74,1
client,1,74,117691
server,1,74,1
server,1,74,20059
server,1,74,59888
client,1,75,8
server,1,75,2
client,1,75,1
server,1,75,1
server,1,75,15
server,1,75,2
client,1,75,3
client,1,75,19725
server,1,75,70596
client,1,75,19662
server,1,75,12
client,1,75,0
client,1,75,1
server,1,75,1
client,1,75,117680
server,1,75,1
server,1,75,19860
server,1,75,60488
server,1,76,1
client,1,76,9
client,1,76,1
server,1,76,1
client,1,76,3
client,1,76,19788
server,1,76,15
client,1,76,19883
server,1,76,2
client,1,76,1
server,1,76,70541
client,1,76,1
client,1,76,117364
server,1,76,2
server,1,76,1
server,1,76,1
server,1,76,19950
server,1,76,60387
server,1,77,1
client,1,77,10
client,1,77,1
server,1,77,2
server,1,77,15
client,1,77,3
server,1,77,2
client,1,77,19930
server,1,77,71914
client,1,77,19834
client,1,77,1
client,1,77,2
server,1,77,2
server,1,77,1
client,1,77,117516
server,1,77,1
server,1,77,20057
server,1,77,59850
server,1,78,2
client,1,78,12
client,1,78,2
server,1,78,1
client,1,78,3
client,1,78,19767
server,1,78,15
client,1,78,19733
server,1,78,2
client,1,78,1
client,1,78,1
server,1,78,71009
client,1,78,117621
server,1,78,2
server,1,78,1
server,1,78,1
server,1,78,19920
server,1,78,60575
server,1,79,1
client,1,79,9
server,1,79,1
client,1,79,1
client,1,79,2
server,1,79,15
client,1,79,19940
server,1,79,2
client,1,79,19672
client,1,79,0
server,1,79,70105
client,1,79,1
server,1,79,2
client,1,79,118750
server,1,79,1
server,1,79,1
server,1,79,20618
server,1,79,59980
server,1,80,1
client,1,80,9
client,1,80,1
server,1,80,0
client,1,80,4
server,1,80,15
server,1,80,2
client,1,80,19710
client,1,80,19672
server,1,80,70800
server,1,80,2
client,1,80,1
server,1,80,0
client,1,80,2
server,1,80,1
server,1,80,20565
client,1,80,117922
server,1,80,59871
server,1,81,1
client,1,81,9
client,1,81,1
server,1,81,0
client,1,81,2
client,1,81,19689
server,1,81,14
client,1,81,19652
server,1,81,2
server,1,81,70757
client,1,81,1
server,1,81,12
server,1,81,1
client,1,81,1
client,1,81,118121
server,1,81,1
server,1,81,20322
server,1,81,60118
server,1,82,1
client,1,82,9
client,1,82,1
server,1,82,1
server,1,82,15
client,1,82,2
client,1,82,19721
client,1,82,19472
server,1,82,2
server,1,82,71200
client,1,82,1
server,1,82,2
client,1,82,1
server,1,82,1
client,1,82,116727
server,1,82,1
server,1,82,20022
server,1,82,60106
client,1,83,9
server,1,83,1
server,1,83,1
client,1,83,1
server,1,83,15
server,1,83,2
client,1,83,4
server,1,83,70962
client,1,83,19966
server,1,83,2
client,1,83,19646
client,1,83,1
server,1,83,1
client,1,83,1
server,1,83,1
client,1,83,117421
server,1,83,19935
server,1,83,60313
server,1,84,1
client,1,84,9
client,1,84,1
server,1,84,1
client,1,84,4
server,1,84,15
client,1,84,19823
server,1,84,2
client,1,84,19734
server,1,84,70925
client,1,84,1
server,1,84,2
server,1,84,1
server,1,84,1
client,1,84,1
client,1,84,117821
server,1,84,19887
server,1,84,60228
server,1,85,1
client,1,85,9
client,1,85,1
server,1,85,1
server,1,85,15
client,1,85,3
client,1,85,19731
server,1,85,3
client,1,85,19644
client,1,85,1
server,1,85,70584
client,1,85,1
server,1,85,2
client,1,85,117673
server,1,85,0
server,1,85,1
server,1,85,20012
server,1,85,60433
server,1,86,1
client,1,86,9
client,1,86,1
server,1,86,1
client,1,86,4
server,1,86,15
client,1,86,19719
server,1,86,2
client,1,86,19697
client,1,86,1
server,1,86,71009
client,1,86,1
client,1,86,117903
server,1,86,12
server,1,86,1
server,1,86,2
server,1,86,20427
server,1,86,60170
server,1,87,2
client,1,87,9
server,1,87,1
client,1,87,1
client,1,87,4
server,1,87,15
client,1,87,20013
server,1,87,2
client,1,87,19656
server,1,87,71861
server,1,87,3
client,1,87,1
server,1,87,1
client,1,87,1
server,1,87,1
server,1,87,20504
client,1,87,118108
server,1,87,60541
server,1,88,1
client,1,88,9
server,1,88,1
client,1,88,1
client,1,88,3
server,1,88,15
server,1,88,3
client,1,88,19694
server,1,88,70808
server,1,88,2
client,1,88,19704
client,1,88,0
server,1,88,1
client,1,88,1
server,1,88,1
client,1,88,119129
server,1,88,19976
server,1,88,60178
server,1,89,1
client,1,89,8
client,1,89,1
server,1,89,1
server,1,89,15
client,1,89,3
client,1,89,19969
server,1,89,2
client,1,89,19683
server,1,89,70990
server,1,89,3
client,1,89,1
server,1,89,1
server,1,89,1
client,1,89,1
server,1,89,19965
client,1,89,117523
server,1,89,60004
client,1,90,9
server,1,90,1
server,1,90,1
client,1,90,1
server,1,90,15
server,1,90,2
client,1,90,3
server,1,90,71391
client,1,90,19901
server,1,90,12
client,1,90,19806
server,1,90,1
server,1,90,1
client,1,90,1
server,1,90,19980
server,1,90,60006
client,1,90,2
client,1,90,117834
server,1,91,1
client,1,91,10
client,1,91,1
server,1,91,1
client,1,91,2
client,1,91,19685
server,1,91,14
server,1,91,17
client,1,91,19612
server,1,91,70511
server,1,91,12
client,1,91,0
client,1,91,1
server,1,91,1
client,1,91,117794
server,1,91,1
server,1,91,20417
server,1,91,60132
server,1,92,1
client,1,92,8
server,1,92,1
client,1,92,1
client,1,92,2
server,1,92,15
server,1,92,2
client,1,92,19698
server,1,92,71067
server,1,92,2
client,1,92,19679
server,1,92,1
client,1,92,0
client,1,92,2
client,1,92,117213
server,1,92,1
server,1,92,19991
server,1,92,59818
client,1,93,9
server,1,93,1
